facility_id,project_family,project_name,project_division,project_unit,project_subunit,project_path,membership_role,assignment_confidence,evidence_rule_id,evidence_url,project_key,project_id
CVY_4C1A93EF,Other Reclamation,Ventura River Project,,Robles-Casitas conveyance,,Robles-Casitas conveyance,facility,authoritative_crosswalk,BOR_VENTURA,https://www.usbr.gov/projects/index.php?id=409,Other Reclamation|Ventura River Project||Robles-Casitas conveyance|,PRJ_03AF1290
CVY_4C2C96B2,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_4D0D9C53,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_4D13CE60,Local/regional public,Westlands Water District,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Westlands Water District|||,PRJ_6F113FD0
CVY_4D385098,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_4D9DA079,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_4DFF44A0,Local/regional public,Glenn-Colusa Irrigation District conveyance system,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Glenn-Colusa Irrigation District conveyance system|||,PRJ_116F9B5B
CVY_4E093136,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_4EB7EA3A,Other Reclamation,Klamath Project,,,,,facility,authoritative_crosswalk,BOR_KLAMATH,https://www.usbr.gov/projects/index.php?id=470,Other Reclamation|Klamath Project|||,PRJ_79BDE48C
CVY_4F1A41C9,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_4F1B0F42,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_4F49801F,Local/regional public,Mokelumne Aqueduct system,,,,,facility,reviewed,LOCAL_MOKELUMNE,,Local/regional public|Mokelumne Aqueduct system|||,PRJ_283DBF7B
CVY_4F74AAC5,Local/regional public,Tulare Irrigation District,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Tulare Irrigation District|||,PRJ_24C2C7FD
CVY_4FD4B126,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_501E685C,Other Reclamation,Cachuma Project,,South Coast conveyance system,,South Coast conveyance system,facility,authoritative_crosswalk,BOR_CACHUMA,https://www.usbr.gov/projects/index.php?id=336,Other Reclamation|Cachuma Project||South Coast conveyance system|,PRJ_10852A82
CVY_503365F9,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_506A9B63,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_50986E65,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_50B84CD5,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5106DD0B,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_514E9F3F,Other Reclamation,Klamath Project,,,,,facility,authoritative_crosswalk,BOR_KLAMATH,https://www.usbr.gov/projects/index.php?id=470,Other Reclamation|Klamath Project|||,PRJ_79BDE48C
CVY_51583E5B,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_51AB1A18,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_51C15C7F,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_51D6E35F,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5224C408,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5228ABB7,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5265DDD5,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5286FA68,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_52870B8D,CVP,Central Valley Project,American River Division,Sly Park Unit,Camino Conduit,American River Division > Sly Park Unit > Camino Conduit,facility,authoritative_crosswalk,CVP_AMERICAN_SLY_CAMINO,https://www.usbr.gov/projects/index.php?id=505,CVP|Central Valley Project|American River Division|Sly Park Unit|Camino Conduit,PRJ_6E858812
CVY_5289D764,CVP,Central Valley Project,Delta Division,,,Delta Division,facility,authoritative_crosswalk,CVP_DELTA_DXC,https://www.usbr.gov/projects/index.php?id=477,CVP|Central Valley Project|Delta Division||,PRJ_72E436A1
CVY_52BD9D6B,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_52C545BF,Local/regional public,Local; Kern County Water Agency,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Local; Kern County Water Agency|||,PRJ_79DB9F6E
CVY_52F8F200,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_52F936A9,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_52FA9416,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_53277ED6,Local/regional public,Kern Delta Water District,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Kern Delta Water District|||,PRJ_321610D6
CVY_537BD83A,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_53A4CB56,Local/regional public,Central California Irrigation District,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Central California Irrigation District|||,PRJ_293FE57F
CVY_53A4CD01,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_53C96E75,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_53EB0ABB,CVP,Central Valley Project,Trinity River Division,Clear Creek conveyance and power system,,Trinity River Division > Clear Creek conveyance and power system,facility,authoritative_crosswalk,CVP_TRINITY_CLEAR,https://www.usbr.gov/projects/index.php?id=342,CVP|Central Valley Project|Trinity River Division|Clear Creek conveyance and power system|,PRJ_657E25D1
CVY_53FA06CE,Other Reclamation,Ventura River Project,,Robles-Casitas conveyance,,Robles-Casitas conveyance,facility,authoritative_crosswalk,BOR_VENTURA,https://www.usbr.gov/projects/index.php?id=409,Other Reclamation|Ventura River Project||Robles-Casitas conveyance|,PRJ_03AF1290
CVY_541BF7F4,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_54365085,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5440957E,SWP,State Water Project,California Aqueduct,Coastal Branch,,California Aqueduct > Coastal Branch,facility,authoritative_crosswalk,SWP_COASTAL_BRANCH,,SWP|State Water Project|California Aqueduct|Coastal Branch|,PRJ_05313A5D
CVY_548060EB,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_550F000B,Other Reclamation,Rogue River Basin Project,,Talent Division,,Talent Division,facility,authoritative_crosswalk,BOR_ROGUE,https://www.usbr.gov/projects/index.php?id=430,Other Reclamation|Rogue River Basin Project||Talent Division|,PRJ_42080C31
CVY_5541C883,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_555C5B57,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_559EDE52,SWP,State Water Project,Oroville Division,Oroville-Thermalito Complex,,Oroville Division > Oroville-Thermalito Complex,facility,authoritative_crosswalk,SWP_OROVILLE,,SWP|State Water Project|Oroville Division|Oroville-Thermalito Complex|,PRJ_4E166C49
CVY_55C97194,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5600C33F,CVP,Central Valley Project,West San Joaquin Division,San Luis Unit,,West San Joaquin Division > San Luis Unit,facility,authoritative_crosswalk,CVP_SAN_LUIS_VOLTA,https://www.usbr.gov/projects/index.php?id=427,CVP|Central Valley Project|West San Joaquin Division|San Luis Unit|,PRJ_41BBA244
CVY_560954EC,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_56FA9A5E,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_56FA9A5F,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_572DF6A1,Local/regional public,Turlock Irrigation District system; Turlock Irrigation District conveyance system,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Turlock Irrigation District system; Turlock Irrigation District conveyance system|||,PRJ_6A3C2524
CVY_5791AFFD,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_579C31AB,Local/regional public,Kern-area flood and conveyance system,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Kern-area flood and conveyance system|||,PRJ_0F28669A
CVY_57B8EFBC,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_57CCE768,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_57DDEBBE,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_586F6CF2,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_587AA2E7,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_59BE77A0,Other Reclamation,Klamath Project,,,,,facility,authoritative_crosswalk,BOR_KLAMATH,https://www.usbr.gov/projects/index.php?id=470,Other Reclamation|Klamath Project|||,PRJ_79BDE48C
CVY_59ED601C,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5A9D760E,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5B0FD6D5,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5B21AB78,Other Reclamation,Reclamation project (unit unassigned),,,,,facility,needs_project_crosswalk,RECLAMATION_UNASSIGNED_FALLBACK,,Other Reclamation|Reclamation project (unit unassigned)|||,PRJ_03E91FED
CVY_5B326C8A,Local/regional public,US Bureau of Reclamation; Central California Irrigation District,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|US Bureau of Reclamation; Central California Irrigation District|||,PRJ_16A7BDC6
CVY_5B5DC547,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5B6BE911,Other Reclamation,Klamath Project,,,,,facility,authoritative_crosswalk,BOR_KLAMATH,https://www.usbr.gov/projects/index.php?id=470,Other Reclamation|Klamath Project|||,PRJ_79BDE48C
CVY_5BAD56FA,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5BBA1FCE,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5BBD6872,Local/regional public,Delano Earlimart Irrigation District,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Delano Earlimart Irrigation District|||,PRJ_23414893
CVY_5C1961C8,Other Reclamation,Klamath Project,,,,,facility,authoritative_crosswalk,BOR_KLAMATH,https://www.usbr.gov/projects/index.php?id=470,Other Reclamation|Klamath Project|||,PRJ_79BDE48C
CVY_5C2E8955,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5C48721A,CVP,Central Valley Project,San Felipe Division,Pacheco conveyance,,San Felipe Division > Pacheco conveyance,facility,authoritative_crosswalk,CVP_SAN_FELIPE_PACHECO,https://www.usbr.gov/projects/index.php?id=392,CVP|Central Valley Project|San Felipe Division|Pacheco conveyance|,PRJ_17BBEC92
CVY_5C6644B4,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5C664CD8,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5CDC2202,CVP,Central Valley Project,Trinity River Division,Clear Creek conveyance and power system,,Trinity River Division > Clear Creek conveyance and power system,facility,authoritative_crosswalk,CVP_TRINITY_CLEAR,https://www.usbr.gov/projects/index.php?id=342,CVP|Central Valley Project|Trinity River Division|Clear Creek conveyance and power system|,PRJ_657E25D1
CVY_5D2F568C,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5DCDD2B1,SWP,State Water Project,California Aqueduct,East Branch,,California Aqueduct > East Branch,facility,authoritative_crosswalk,SWP_EAST_BRANCH,,SWP|State Water Project|California Aqueduct|East Branch|,PRJ_647CA77E
CVY_5DCFA60A,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5DE34CF8,CVP,Central Valley Project,Trinity River Division,Spring Creek power conveyance system,,Trinity River Division > Spring Creek power conveyance system,facility,authoritative_crosswalk,CVP_TRINITY_SPRING,https://www.usbr.gov/projects/index.php?id=342,CVP|Central Valley Project|Trinity River Division|Spring Creek power conveyance system|,PRJ_295C9563
CVY_5E008568,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5E134B1D,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5E51BD14,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5E69C926,Other Reclamation,Rogue River Basin Project,,Talent Division,,Talent Division,facility,authoritative_crosswalk,BOR_ROGUE,https://www.usbr.gov/projects/index.php?id=430,Other Reclamation|Rogue River Basin Project||Talent Division|,PRJ_42080C31
CVY_5E7477E3,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5EE77FD1,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5F2B5E79,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5F551917,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5F555874,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5F5ABAF2,Local/regional public,Modesto Irrigation District,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Modesto Irrigation District|||,PRJ_1DA992E8
CVY_5F5B275A,CVP,Central Valley Project,Delta Division,C.W. Bill Jones (Tracy) Pumping Plant conveyance,,Delta Division > C.W. Bill Jones (Tracy) Pumping Plant conveyance,facility,authoritative_crosswalk,CVP_DELTA_TRACY,https://www.usbr.gov/projects/index.php?id=477,CVP|Central Valley Project|Delta Division|C.W. Bill Jones (Tracy) Pumping Plant conveyance|,PRJ_419B8CB8
CVY_5FB06432,Other Reclamation,Rogue River Basin Project,,Talent Division,,Talent Division,facility,authoritative_crosswalk,BOR_ROGUE,https://www.usbr.gov/projects/index.php?id=430,Other Reclamation|Rogue River Basin Project||Talent Division|,PRJ_42080C31
CVY_5FB25A97,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_5FF1C922,Other Reclamation,Reclamation project (unit unassigned),,,,,facility,needs_project_crosswalk,RECLAMATION_UNASSIGNED_FALLBACK,,Other Reclamation|Reclamation project (unit unassigned)|||,PRJ_03E91FED
CVY_603958DC,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6070F424,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_60A7A4EE,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_60C45A04,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6105F02D,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_61134E1F,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6205F18F,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_620854C3,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_622E1BC5,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_62491292,Other Reclamation,Klamath Project,,,,,facility,authoritative_crosswalk,BOR_KLAMATH,https://www.usbr.gov/projects/index.php?id=470,Other Reclamation|Klamath Project|||,PRJ_79BDE48C
CVY_62EAE372,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_631325DA,Local/regional public,Madera Irrigation District conveyance system,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Madera Irrigation District conveyance system|||,PRJ_1E95510E
CVY_63441F20,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_638743F1,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_63CDDCE4,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_63E2E1C7,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_64158799,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6423B4DD,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6426A906,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_64282347,SWP,State Water Project,California Aqueduct,East Branch,,California Aqueduct > East Branch,facility,authoritative_crosswalk,SWP_EAST_BRANCH,,SWP|State Water Project|California Aqueduct|East Branch|,PRJ_647CA77E
CVY_644BF1CD,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_644E3603,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_64664DDE,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_64B6E6C2,CVP,Central Valley Project,West San Joaquin Division,San Luis Unit,San Luis Canal,West San Joaquin Division > San Luis Unit > San Luis Canal,joint_use,authoritative_crosswalk,CVP_SAN_LUIS_CANAL,https://www.usbr.gov/projects/index.php?id=427,CVP|Central Valley Project|West San Joaquin Division|San Luis Unit|San Luis Canal,PRJ_3FD82257
CVY_64B6E6C2,SWP,State Water Project,California Aqueduct,San Luis Field Division,San Luis Canal,California Aqueduct > San Luis Field Division > San Luis Canal,joint_use,authoritative_crosswalk,SWP_SAN_LUIS_CANAL,https://www.usbr.gov/projects/index.php?id=427,SWP|State Water Project|California Aqueduct|San Luis Field Division|San Luis Canal,PRJ_3A6088A2
CVY_64B7CBE3,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_64C1504E,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_65448D6C,Other Reclamation,Klamath Project,,,,,facility,authoritative_crosswalk,BOR_KLAMATH,https://www.usbr.gov/projects/index.php?id=470,Other Reclamation|Klamath Project|||,PRJ_79BDE48C
CVY_65671991,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_65671993,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_65CF1E8A,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_65F6DC6F,CVP,Central Valley Project,Delta Division,Delta-Mendota Canal,,Delta Division > Delta-Mendota Canal,facility,authoritative_crosswalk,CVP_DELTA_DMC,https://www.usbr.gov/projects/index.php?id=477,CVP|Central Valley Project|Delta Division|Delta-Mendota Canal|,PRJ_6F129A27
CVY_65F6DC6F,CVP,Central Valley Project,West San Joaquin Division,San Luis Unit,O'Neill Pumping Plant and Intake Canal,West San Joaquin Division > San Luis Unit > O'Neill Pumping Plant and Intake Canal,facility,authoritative_crosswalk,CVP_SAN_LUIS_ONEILL,https://www.usbr.gov/projects/index.php?id=427,CVP|Central Valley Project|West San Joaquin Division|San Luis Unit|O'Neill Pumping Plant and Intake Canal,PRJ_4A339E69
CVY_660F3B30,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_66112E5D,Local/regional public,Glenn-Colusa Irrigation District conveyance system,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Glenn-Colusa Irrigation District conveyance system|||,PRJ_116F9B5B
CVY_663CE1E2,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_66B2632B,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_66F4AB92,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6708CC90,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6736AD08,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6793BD2A,CVP,Central Valley Project,Delta Division,Delta-Mendota Canal,,Delta Division > Delta-Mendota Canal,facility,authoritative_crosswalk,CVP_DELTA_DMC,https://www.usbr.gov/projects/index.php?id=477,CVP|Central Valley Project|Delta Division|Delta-Mendota Canal|,PRJ_6F129A27
CVY_67E38AF2,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_67E98BE0,Local/regional public,Turlock Irrigation District,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Turlock Irrigation District|||,PRJ_7EFEE2C1
CVY_68340503,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6843A40F,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
