facility_id,canonical_name,facility_segment_count,facility_crosses_blm,facility_length_mi_source,facility_length_on_blm_mi,facility_min_blm_distance_mi,facility_length_mi_calculated,facility_pct_length_on_blm,facility_crossing_segment_count,facility_crossing_count
CVY_34936039,West Stanislaus Main Canal,1,FALSE,5.262540269667481,0,12.636728686599945,5.262540269667481,0,0,0
CVY_34DAF3F5,Bayou Way,4,FALSE,2.752693868601905,0,19.299846421764197,2.752693868601905,0,0,0
CVY_34DFB137,KLAMATH A CANAL TUNNEL,1,FALSE,0.6233058720123735,0,17.553965353741702,0.6233058720123735,0,0,0
CVY_34EFFC78,Rising River East,1,FALSE,0.08900880166001614,0,18.610338635350885,0.08900880166001614,0,0,0
CVY_350DAD95,Morrison Canal,1,FALSE,0.5247837429965359,0,21.02351321326305,0.5247837429965359,0,0,0
CVY_354C9340,Spring Creek Penstocks,1,FALSE,0.1868819377536574,0,0.17601576529395704,0.1868819377536574,0,0,0
CVY_356E778D,Lohman Ridge Tunnel,1,FALSE,3.703067374733294,0,2.2943488691444065,3.703067374733294,0,0,0
CVY_35BE4034,Upper Grass Valley Canal,1,TRUE,0.8945288033849061,0.03337277853649185,0,0.8945288033849061,3.73076623248004,1,1
CVY_35F7F339,Santa Clara Conduit,3,FALSE,34.86491181705313,0,2.246042016029406,34.86491181705313,0,0,0
CVY_362906D1,13a,4,FALSE,1.6158655516715104,0,16.910056260452933,1.6158655516715104,0,0,0
CVY_362906D3,13b,2,FALSE,0.36035855797688116,0,17.268406721470942,0.36035855797688116,0,0,0
CVY_364F15B3,Folsom South Canal,2,FALSE,53.35546287594535,0,0.013975900864191518,53.35546287594535,0,0,0
CVY_369196E5,Stine Canal,2,FALSE,15.215257297747419,0,5.842301907142983,15.215257297747419,0,0,0
CVY_373042AF,Camp Far West Canal,2,FALSE,20.017527683689348,0,1.6868913861189152,20.017527683689348,0,0,0
CVY_3751439F,Oroville,13,FALSE,30.26859642994371,0,0.005672519805811574,30.26859642994371,0,0,0
CVY_375F2D7E,Horse Ditch,1,FALSE,0.5390858052451509,0,15.896325907694978,0.5390858052451509,0,0,0
CVY_37614472,DS Canal,1,TRUE,11.208747886346838,0.27783645643211075,0,11.208747886346838,2.478746593725585,1,1
CVY_37C1D784,"Sewd60"" Pipeline",1,FALSE,5.872270254429153,0,18.14172286536345,5.872270254429153,0,0,0
CVY_383E2479,Pioneer Canal??,2,FALSE,17.554021231454662,0,5.532993811125897,17.554021231454662,0,0,0
CVY_386EA939,Bouquet Pipeline,1,FALSE,3.385177204936441,0,5.2288748506238,3.385177204936441,0,0,0
CVY_38B27ED1,East Side Irrigation Canal,1,FALSE,21.68874149497799,0,20.015645490141047,21.68874149497799,0,0,0
CVY_38B2C597,Bastiao,1,FALSE,0.33905536289066884,0,21.560297005216167,0.33905536289066884,0,0,0
CVY_38B8BA24,KLAMATH A3 LATERAL,1,FALSE,6.754867387627465,0,13.497015131109382,6.754867387627465,0,0,0
CVY_38D5EEC4,Lower Miocene Canal,1,FALSE,9.731588163108686,0,0.6726422663064411,9.731588163108686,0,0,0
CVY_38E25FD5,Eastside Irrigation Pipeline,1,FALSE,0.9520508322949501,0,22.718767344454488,0.9520508322949501,0,0,0
CVY_39202792,Stinson Canal,1,FALSE,10.935174162449114,0,16.219165479549712,10.935174162449114,0,0,0
CVY_393D2478,Alta Main Canal,12,FALSE,17.653604382220472,0,1.4329555725953766,17.653604382220472,0,0,0
CVY_3966F9CE,Mule Town Conduit,1,TRUE,8.004583042519048,1.0725733629553396,0,8.004583042519048,13.39949073247168,1,1
CVY_39C6B0FF,North Drainage Canal,10,FALSE,7.673184374914822,0,21.017479100525197,7.673184374914822,0,0,0
CVY_39D7F2A8,Watt Lateral,1,FALSE,4.578130305918258,0,12.76901078468325,4.578130305918258,0,0,0
