source_layer,source_layer_url,source_service_url,source_objectid,source_globalid,component_id,wilderness_id,source_semantic_id,source_nlcs_id,source_name,standardized_name,casefile_no,managing_agency_code,managing_agency,co_managing_agencies,local_managing_unit,local_unit_url,blm_role,blm_role_summary,blm_office,blm_office_url,blm_managed_component,geographic_state,counties,source_gis_acres,calculated_acres,acreage_difference_acres,acreage_difference_pct,component_description,geometry_type,source_crs,geometry_caveat,source_designation_date,source_public_law_code,source_has_blm_lands,source_sma_id,source_sma_label,source_shape_length,source_shape_area_m2,source_modify_date,source_feature_count_at_build,source_dataset_modified,source_download_url,last_verified,brim_snapshot_representation_status,brim_snapshot_component_id,brim_snapshot_globalid,brim_snapshot_same_globalid,brim_snapshot_calculated_geometry_acres,brim_snapshot_geometry_valid,brim_snapshot_export_date,brim_snapshot_notes,snapshot_comparison_verified_on
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,3207,{BB9A627D-CD3A-41C6-9D63-181E4146ACE3},blmca-bb9a627d-cd3a-41c6-9d63-181e4146ace3,fw-2143,2143,NLCS000158,Mecca Hills Wilderness,Mecca Hills Wilderness,CACA   035095,6,BLM,BLM,Palm Springs-South Coast Field Office,https://www.blm.gov/office/palm-springs-south-coast-field-office,sole_manager,Sole managing agency represented in the BLM California source.,Palm Springs-South Coast Field Office,https://www.blm.gov/office/palm-springs-south-coast-field-office,True,CA,,30550.0,30550.299,0.299,0.001,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,YES,2,BLM,102382.754115,123632673.395,2017-01-24,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-bb9a627d-cd3a-41c6-9d63-181e4146ace3,{BB9A627D-CD3A-41C6-9D63-181E4146ACE3},True,30550.299,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1844,{08E1FD59-D177-4CB3-AB87-4B6AEB584379},blmca-08e1fd59-d177-4cb3-ab87-4b6aeb584379,fw-2169,2169,NLCS000165,Mesquite Wilderness,Mesquite Wilderness,CACA   035096,6,BLM,BLM,,,sole_manager,Sole managing agency represented in the BLM California source.,,,True,CA,,48317.0,48316.809,-0.191,-0.0004,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,Yes,2,BLM,68773.188038,195531187.934,2018-07-14,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-08e1fd59-d177-4cb3-ab87-4b6aeb584379,{08E1FD59-D177-4CB3-AB87-4B6AEB584379},True,48316.809,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,5236,{457B29D2-71AE-40B1-BA99-7924D7292075},blmca-457b29d2-71ae-40b1-ba99-7924d7292075,fw-4548,4548,NLCS000210,Milpitas Wash Wilderness,Milpitas Wash Wilderness,CACA   058846,6,BLM,BLM,,,sole_manager,Sole managing agency represented in the BLM California source.,,,True,CA,,17773.0,17772.963,-0.037,-0.0002,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,2019-03-12,,YES,2,BLM,39328.650956,71924627.546,2023-02-18,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-457b29d2-71ae-40b1-ba99-7924d7292075,{457B29D2-71AE-40B1-BA99-7924D7292075},True,17772.963,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1980,{BA1110D1-7B44-4B02-8439-96015D10F5E8},blmca-ba1110d1-7b44-4b02-8439-96015d10f5e8,fw-2227,2227,,Mojave Wilderness,Mojave Wilderness,CACA   046924,5,NPS,NPS,,,no_identified_management_role,,,,False,CA,,805240.0,805242.775,2.775,0.0003,NPS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,NO,2012,NPS,1565903.676134,3258701896.201,2018-07-09,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-ba1110d1-7b44-4b02-8439-96015d10f5e8,{BA1110D1-7B44-4B02-8439-96015D10F5E8},True,805242.775,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1936,{479B5D4B-A50F-4307-BB5F-E667ED490A52},blmca-479b5d4b-a50f-4307-bb5f-e667ed490a52,fw-2228,2228,,Mokelumne Wilderness,Mokelumne Wilderness,,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,104416.0,104415.923,-0.077,-0.0001,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1964-09-30,4.0,NO,915,USFS,191646.217573,422556250.114,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-479b5d4b-a50f-4307-bb5f-e667ed490a52,{479B5D4B-A50F-4307-BB5F-E667ED490A52},True,104415.923,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1966,{8E019DF3-CDCA-4BCE-88A5-06D146C4FEDA},blmca-8e019df3-cdca-4bce-88a5-06d146c4feda,fw-2230,2230,,Monarch Wilderness,Monarch Wilderness,,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,44135.0,44134.935,-0.065,-0.0001,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1984-09-28,2.0,NO,915,USFS,110245.141114,178607745.613,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-8e019df3-cdca-4bce-88a5-06d146c4feda,{8E019DF3-CDCA-4BCE-88A5-06D146C4FEDA},True,44134.935,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1954,{9642E358-4FEF-453F-963D-CB0BBD9494FC},blmca-9642e358-4fef-453f-963d-cb0bbd9494fc,fw-2280,2280,,Mount Lassic Wilderness,Mount Lassic Wilderness,,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,7427.0,7426.792,-0.208,-0.0028,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,2006-10-17,17.0,NO,915,USFS,45194.570282,30055159.596,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-9642e358-4fef-453f-963d-cb0bbd9494fc,{9642E358-4FEF-453F-963D-CB0BBD9494FC},True,7426.792,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1937,{CE52E77D-D47B-4F3F-9134-CFA6589F2893},blmca-ce52e77d-d47b-4f3f-9134-cfa6589f2893,fw-2294,2294,,Mount Rose Wilderness,Mount Rose Wilderness,,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,31369.0,31369.245,0.245,0.0008,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1989-12-05,5.0,NO,915,USFS,97284.056895,126946829.304,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-ce52e77d-d47b-4f3f-9134-cfa6589f2893,{CE52E77D-D47B-4F3F-9134-CFA6589F2893},True,31369.245,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1938,{6790F4F7-FB9D-4262-8542-8A4F0919A256},blmca-6790f4f7-fb9d-4262-8542-8a4f0919a256,fw-2296,2296,,Mount Shasta Wilderness,Mount Shasta Wilderness,,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,37551.0,37551.476,0.476,0.0013,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1984-09-28,2.0,NO,915,USFS,88798.129585,151965433.059,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-6790f4f7-fb9d-4262-8542-8a4f0919a256,{6790F4F7-FB9D-4262-8542-8A4F0919A256},True,37551.476,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1801,{4AEC7341-0061-4031-B12D-2FA93503EBB3},blmca-4aec7341-0061-4031-b12d-2fa93503ebb3,fw-2484,2484,NLCS000122,Newberry Mountains Wilderness,Newberry Mountains Wilderness,CACA   035097,6,BLM,BLM,Barstow Field Office,https://www.blm.gov/office/barstow-field-office,sole_manager,Sole managing agency represented in the BLM California source.,Barstow Field Office,https://www.blm.gov/office/barstow-field-office,True,CA,,27814.0,27813.996,-0.004,-0.0,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,Yes,2,BLM,49674.965693,112559247.128,2018-07-14,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-4aec7341-0061-4031-b12d-2fa93503ebb3,{4AEC7341-0061-4031-B12D-2FA93503EBB3},True,27813.996,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1901,{A86957CA-EDFC-4237-91F3-ADB44CAADD8E},blmca-a86957ca-edfc-4237-91f3-adb44caadd8e,fw-2515,2515,NLCS000202,Nopah Range Wilderness,Nopah Range Wilderness,CACA   035098,6,BLM,BLM,Barstow Field Office,https://www.blm.gov/office/barstow-field-office,sole_manager,Sole managing agency represented in the BLM California source.,Barstow Field Office,https://www.blm.gov/office/barstow-field-office,True,CA,,111624.0,111624.419,0.419,0.0004,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,Yes,2,BLM,101704.894997,451727995.572,2018-07-16,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-a86957ca-edfc-4237-91f3-adb44caadd8e,{A86957CA-EDFC-4237-91F3-ADB44CAADD8E},True,111624.419,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1812,{E67D27FE-F93F-462B-84B2-2F0B00F7A35C},blmca-e67d27fe-f93f-462b-84b2-2f0b00f7a35c,fw-2522,2522,NLCS000133,North Algodones Dunes Wilderness,North Algodones Dunes Wilderness,CACA   035099,6,BLM,BLM,El Centro Field Office,https://www.blm.gov/office/el-centro-field-office,sole_manager,Sole managing agency represented in the BLM California source.,El Centro Field Office,https://www.blm.gov/office/el-centro-field-office,True,CA,,26330.0,26329.958,-0.042,-0.0002,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,Yes,2,BLM,46902.865857,106553558.085,2017-01-24,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-e67d27fe-f93f-462b-84b2-2f0b00f7a35c,{E67D27FE-F93F-462B-84B2-2F0B00F7A35C},True,26329.958,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1939,{6C8C62EA-F92A-4E1A-B285-60C07FC326BE},blmca-6c8c62ea-f92a-4e1a-b285-60c07fc326be,fw-2544,2544,,North Fork Wilderness,North Fork Wilderness,,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,8296.0,8296.258,0.258,0.0031,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1984-09-28,2.0,NO,915,USFS,42506.387872,33573766.17,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-6c8c62ea-f92a-4e1a-b285-60c07fc326be,{6C8C62EA-F92A-4E1A-B285-60C07FC326BE},True,8296.258,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1806,{9C040E8B-1A47-4F22-836D-3A620CA1C8ED},blmca-9c040e8b-1a47-4f22-836d-3a620ca1c8ed,fw-2550,2550,NLCS000127,North Mesquite Mountains Wilderness,North Mesquite Mountains Wilderness,CACA   035100,6,BLM,BLM,,,sole_manager,Sole managing agency represented in the BLM California source.,,,True,CA,,29724.0,29724.135,0.135,0.0005,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,Yes,2,BLM,93032.059052,120289307.939,2018-07-17,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-9c040e8b-1a47-4f22-836d-3a620ca1c8ed,{9C040E8B-1A47-4F22-836D-3A620CA1C8ED},True,29724.135,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1896,{E65FE512-C773-4A78-8FBC-A30AE5240ABA},blmca-e65fe512-c773-4a78-8fbc-a30ae5240aba,fw-2599,2599,NLCS000197,Old Woman Mountains Wilderness,Old Woman Mountains Wilderness,CACA   035101,6,BLM,BLM,Needles Field Office,https://www.blm.gov/office/needles-field-office,sole_manager,Sole managing agency represented in the BLM California source.,Needles Field Office,https://www.blm.gov/office/needles-field-office,True,CA,,183637.0,183637.449,0.449,0.0002,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,Yes,2,BLM,235446.78813,743154391.456,2018-07-17,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-e65fe512-c773-4a78-8fbc-a30ae5240aba,{E65FE512-C773-4A78-8FBC-A30AE5240ABA},True,183637.449,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,3202,{3D7E460B-3558-40A9-BE3C-CE705CC2EB7B},blmca-3d7e460b-3558-40a9-be3c-ce705cc2eb7b,fw-2631,2631,NLCS000193,Orocopia Mountains Wilderness,Orocopia Mountains Wilderness,CACA   035102,6,BLM,BLM,Palm Springs-South Coast Field Office,https://www.blm.gov/office/palm-springs-south-coast-field-office,sole_manager,Sole managing agency represented in the BLM California source.,Palm Springs-South Coast Field Office,https://www.blm.gov/office/palm-springs-south-coast-field-office,True,CA,,54430.0,54429.913,-0.087,-0.0002,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,YES,2,BLM,130833.089698,220270043.196,2018-07-21,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-3d7e460b-3558-40a9-be3c-ce705cc2eb7b,{3D7E460B-3558-40A9-BE3C-CE705CC2EB7B},True,54429.913,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1888,{D462A044-4B76-4676-B0E7-A19D4DCC295A},blmca-d462a044-4b76-4676-b0e7-a19d4dcc295a,fw-2631,2631,NLCS000193,Orocopia Mountains Wilderness,Orocopia Mountains Wilderness,CACA   03510201,6,BLM,BLM,Palm Springs-South Coast Field Office,https://www.blm.gov/office/palm-springs-south-coast-field-office,sole_manager,Sole managing agency represented in the BLM California source.,Palm Springs-South Coast Field Office,https://www.blm.gov/office/palm-springs-south-coast-field-office,True,CA,,5157.0,5156.561,-0.439,-0.0085,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,2009-03-30,20.0,Yes,2,BLM,57304.823318,20867861.488,2017-01-24,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-d462a044-4b76-4676-b0e7-a19d4dcc295a,{D462A044-4B76-4676-B0E7-A19D4DCC295A},True,5156.561,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1987,{8E05E8F1-9B0A-4FB6-9B16-39D3C447FAD8},blmca-8e05e8f1-9b0a-4fb6-9b16-39d3c447fad8,fw-2636,2636,NLCS000205,Otay Mountain Wilderness,Otay Mountain Wilderness,CACA   041351,6,BLM,BLM,Palm Springs-South Coast Field Office,https://www.blm.gov/office/palm-springs-south-coast-field-office,sole_manager,Sole managing agency represented in the BLM California source.,Palm Springs-South Coast Field Office,https://www.blm.gov/office/palm-springs-south-coast-field-office,True,CA,,17097.0,17097.32,0.32,0.0019,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1999-12-09,12.0,Yes,2,BLM,101557.235225,69190398.406,2017-09-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-8e05e8f1-9b0a-4fb6-9b16-39d3c447fad8,{8E05E8F1-9B0A-4FB6-9B16-39D3C447FAD8},True,17097.32,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,3213,{A8BF1E7B-A505-4C0B-B2D3-F9FFA66928AE},blmca-a8bf1e7b-a505-4c0b-b2d3-f9ffa66928ae,fw-2646,2646,NLCS000146,Owens Peak Wilderness,Owens Peak Wilderness,CACA   035103,6,BLM,BLM,Ridgecrest Field Office,https://www.blm.gov/office/ridgecrest-field-office,sole_manager,Sole managing agency represented in the BLM California source.,Ridgecrest Field Office,https://www.blm.gov/office/ridgecrest-field-office,True,CA,,77238.0,77238.256,0.256,0.0003,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,YES,2,BLM,144505.037175,312572131.387,2018-03-06,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-a8bf1e7b-a505-4c0b-b2d3-f9ffa66928ae,{A8BF1E7B-A505-4C0B-B2D3-F9FFA66928AE},True,77238.256,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1996,{135C15E3-612F-4777-8131-134795470C53},blmca-135c15e3-612f-4777-8131-134795470c53,fw-2648,2648,,Owens River Headwaters Wilderness,Owens River Headwaters Wilderness,,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,14722.0,14721.837,-0.163,-0.0011,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,2009-03-30,20.0,NO,915,USFS,69984.070609,59577162.292,2015-12-03,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-135c15e3-612f-4777-8131-134795470c53,{135C15E3-612F-4777-8131-134795470C53},True,14721.837,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,3210,{591DAEB5-ED9D-4C36-A13D-93F371F12706},blmca-591daeb5-ed9d-4c36-a13d-93f371f12706,fw-2670,2670,NLCS000166,Pahrump Valley Wilderness,Pahrump Valley Wilderness,CACA   035104,6,BLM,BLM,Barstow Field Office,https://www.blm.gov/office/barstow-field-office,sole_manager,Sole managing agency represented in the BLM California source.,Barstow Field Office,https://www.blm.gov/office/barstow-field-office,True,CA,,77501.0,77501.492,0.492,0.0006,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,YES,2,BLM,88254.059629,313637410.053,2017-01-24,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-591daeb5-ed9d-4c36-a13d-93f371f12706,{591DAEB5-ED9D-4C36-A13D-93F371F12706},True,77501.492,True,2026-04-23,,2026-08-05
