station_uid,station_name,station_type,station_type_label,network_group,provider,source_system,source_layer,station_id,site_num,station_triplet,shef_id,cdec_id,operator_agency,owner_agency,state,county,basin,huc,elevation_ft,latitude,longitude,start_date,end_date,status,site_page_url,data_page_url,source_url
NRCS_snotel_733,Santiam Jct.,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,733,733,733:OR:SNTL,SAJO3,NA,USDA NRCS NWCC,NA,OR,Linn,NA,170900040201,3740,44.43503,-121.945,2.76048e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=733,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=733,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_736,Schneider Meadows,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,736,736,736:OR:SNTL,SCHO3,NA,USDA NRCS NWCC,NA,OR,Baker,NA,170502010603,5400,45.00107,-117.1652,339206400000,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=736,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=736,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_743,Seine Creek,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,743,743,743:OR:SNTL,SECO3,NA,USDA NRCS NWCC,NA,OR,Washington,NA,170900100203,2070,45.52688,-123.2986,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=743,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=743,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_745,Sevenmile Marsh,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,745,745,745:OR:SNTL,SVMO3,NA,USDA NRCS NWCC,NA,OR,Klamath,NA,180102030104,5690,42.69825,-122.1416,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=745,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=745,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_756,Silver Creek,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,756,756,756:OR:SNTL,SVCO3,NA,USDA NRCS NWCC,NA,OR,Lake,NA,171200050206,5750,42.95615,-121.1812,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=756,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=756,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_759,Silvies,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,759,759,759:OR:SNTL,SLVO3,NA,USDA NRCS NWCC,NA,OR,Harney,NA,171200030201,7000,42.75333,-118.6879,2.76048e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=759,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=759,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_1167,Smith Ridge,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,1167,1167,1167:OR:SNTL,SMTO3,NA,USDA NRCS NWCC,NA,OR,Linn,NA,170900040203,3270,44.30325,-122.0405,1317427200000,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1167,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1167,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_767,Snow Mountain,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,767,767,767:OR:SNTL,SNWO3,NA,USDA NRCS NWCC,NA,OR,Harney,NA,171200020501,6230,43.94885,-119.5401,2.76048e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=767,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=767,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_925,South Fork Bull Run,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,925,925,925:OR:SNTL,SFBO3,NA,USDA NRCS NWCC,NA,OR,Clackamas,NA,170800010504,2690,45.44575,-122.0313,874540800000,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=925,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=925,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_789,Starr Ridge,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,789,789,789:OR:SNTL,STRO3,NA,USDA NRCS NWCC,NA,OR,Grant,NA,171200020102,5240,44.26423,-119.0216,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=789,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=789,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_794,Strawberry,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,794,794,794:OR:SNTL,STWO3,NA,USDA NRCS NWCC,NA,OR,Lake,NA,180102040501,5760,42.12587,-120.8361,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=794,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=794,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_800,Summer Rim,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,800,800,800:OR:SNTL,SMRO3,NA,USDA NRCS NWCC,NA,OR,Lake,NA,180102020103,7080,42.6957,-120.8016,2.76048e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=800,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=800,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_801,Summit Lake,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,801,801,801:OR:SNTL,SMLO3,NA,USDA NRCS NWCC,NA,OR,Klamath,NA,170703020203,5610,43.44907,-122.1381,2.76048e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=801,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=801,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_1078,Sun Pass,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,1078,1078,1078:OR:SNTL,SSSO3,NA,USDA NRCS NWCC,NA,OR,Klamath,NA,180102010602,5400,42.78637,-121.9771,1151366400000,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1078,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1078,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_1077,Swan Lake Mtn,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,1077,1077,1077:OR:SNTL,SWNO3,NA,USDA NRCS NWCC,NA,OR,Klamath,NA,180102040802,6830,42.41323,-121.68,1159660800000,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1077,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1077,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_810,Taylor Butte,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,810,810,810:OR:SNTL,TYBO3,NA,USDA NRCS NWCC,NA,OR,Klamath,NA,180102020606,5030,42.69108,-121.4259,2.76048e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=810,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=810,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_812,Taylor Green,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,812,812,812:OR:SNTL,TYLO3,NA,USDA NRCS NWCC,NA,OR,Baker,NA,170601040502,5730,45.07707,-117.5507,2.76048e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=812,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=812,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_815,Three Creeks Meadow,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,815,815,815:OR:SNTL,TCMO3,NA,USDA NRCS NWCC,NA,OR,Deschutes,NA,170703010601,5680,44.14425,-121.641,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=815,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=815,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_821,Tipton,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,821,821,821:OR:SNTL,TIPO3,NA,USDA NRCS NWCC,NA,OR,Baker,NA,170502020101,5150,44.65567,-118.4262,2.76048e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=821,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=821,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_1044,Toketee Airstrip,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,1044,1044,1044:OR:SNTL,TOKO3,NA,USDA NRCS NWCC,NA,OR,Douglas,NA,171003010404,3240,43.22718,-122.4254,1064966400000,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1044,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1044,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_873,Wolf Creek,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,873,873,873:OR:SNTL,WFCO3,NA,USDA NRCS NWCC,NA,OR,Union,NA,170502030601,5730,45.06704,-118.1518,2.76048e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=873,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=873,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
