"layer_id","duplicate_type","key","count"
"usgs_wells","same rounded coordinate","-120.111814,34.602765",2
"usgs_wells","same rounded coordinate","-120.113759,34.661096",2
"usgs_wells","same rounded coordinate","-120.114314,34.649986",2
"usgs_wells","same rounded coordinate","-120.114315,34.676096",2
"usgs_wells","same rounded coordinate","-120.115425,34.632764",2
"usgs_wells","same rounded coordinate","-120.116537,34.679152",2
"usgs_wells","same rounded coordinate","-120.1207,36.357451",2
"usgs_wells","same rounded coordinate","-120.120701,36.38634",2
"usgs_wells","same rounded coordinate","-120.122092,34.617486",2
"usgs_wells","same rounded coordinate","-120.12487,34.60332",2
"usgs_wells","same rounded coordinate","-120.128203,34.596376",2
"usgs_wells","same rounded coordinate","-120.134314,34.591098",2
"usgs_wells","same rounded coordinate","-120.136259,34.606653",2
"usgs_wells","same rounded coordinate","-120.141815,34.587765",2
"usgs_wells","same rounded coordinate","-120.146537,34.586931",2
"usgs_wells","same rounded coordinate","-120.146538,36.47245",2
"usgs_wells","same rounded coordinate","-120.15348,36.386618",2
"usgs_wells","same rounded coordinate","-120.155999,36.927447",2
"usgs_wells","same rounded coordinate","-120.157928,36.488006",2
"usgs_wells","same rounded coordinate","-120.159333,36.964391",2
"usgs_wells","same rounded coordinate","-120.162371,34.596653",2
"usgs_wells","same rounded coordinate","-120.16376,34.599153",2
"usgs_wells","same rounded coordinate","-120.168481,36.415229",2
"usgs_wells","same rounded coordinate","-120.172651,34.790815",2
"usgs_wells","same rounded coordinate","-120.174596,34.787759",2
"usgs_wells","same rounded coordinate","-120.176813,36.371618",2
"usgs_wells","same rounded coordinate","-120.191814,36.386618",2
"usgs_wells","same rounded coordinate","-120.191817,34.607486",2
"usgs_wells","same rounded coordinate","-120.193498,36.819392",2
"usgs_wells","same rounded coordinate","-120.194316,34.541654",2
"usgs_wells","same rounded coordinate","-120.194317,34.552487",2
"usgs_wells","same rounded coordinate","-120.199614,37.005501",2
"usgs_wells","same rounded coordinate","-120.201818,34.609708",2
"usgs_wells","same rounded coordinate","-120.202371,36.414951",2
"usgs_wells","same rounded coordinate","-120.20404,34.609986",2
"usgs_wells","same rounded coordinate","-120.207653,34.850258",2
"usgs_wells","same rounded coordinate","-120.211254,36.172731",2
"usgs_wells","same rounded coordinate","-120.21126,36.414951",2
"usgs_wells","same rounded coordinate","-120.211261,36.444118",2
"usgs_wells","same rounded coordinate","-120.211536,36.370785",2
"usgs_wells","same rounded coordinate","-120.213763,34.616652",2
"usgs_wells","same rounded coordinate","-120.215985,34.619152",2
"usgs_wells","same rounded coordinate","-120.229058,36.951613",2
"usgs_wells","same rounded coordinate","-120.229618,37.107722",2
"usgs_wells","same rounded coordinate","-120.229874,34.618874",2
"usgs_wells","same rounded coordinate","-120.230151,36.473007",2
"usgs_wells","same rounded coordinate","-120.237097,34.614985",2
"usgs_wells","same rounded coordinate","-120.237097,34.620263",2
"usgs_wells","same rounded coordinate","-120.2382,36.213008",2
"usgs_wells","same rounded coordinate","-120.242099,34.850258",2
"usgs_wells","same rounded coordinate","-120.243226,36.981613",2
"usgs_wells","same rounded coordinate","-120.246815,36.371063",2
"usgs_wells","same rounded coordinate","-120.247377,34.851924",2
"usgs_wells","same rounded coordinate","-120.248764,34.604708",2
"usgs_wells","same rounded coordinate","-120.253639,34.737917",2
"usgs_wells","same rounded coordinate","-120.253764,34.601097",2
"usgs_wells","same rounded coordinate","-120.255155,34.862758",2
"usgs_wells","same rounded coordinate","-120.257382,36.646617",2
"usgs_wells","same rounded coordinate","-120.259599,34.779703",2
"usgs_wells","same rounded coordinate","-120.261564,37.125777",2
"usgs_wells","same rounded coordinate","-120.265155,34.856647",2
"usgs_wells","same rounded coordinate","-120.266544,34.741371",2
"usgs_wells","same rounded coordinate","-120.268489,34.860813",2
"usgs_wells","same rounded coordinate","-120.274321,34.629151",2
"usgs_wells","same rounded coordinate","-120.277119,37.088278",2
"usgs_wells","same rounded coordinate","-120.279045,34.743593",2
"usgs_wells","same rounded coordinate","-120.282949,36.951891",2
"usgs_wells","same rounded coordinate","-120.283767,34.743871",2
"usgs_wells","same rounded coordinate","-120.289601,34.748315",2
"usgs_wells","same rounded coordinate","-120.292954,37.111055",2
"usgs_wells","same rounded coordinate","-120.292954,37.119944",2
"usgs_wells","same rounded coordinate","-120.293212,34.865813",2
"usgs_wells","same rounded coordinate","-120.2946,34.609707",2
"usgs_wells","same rounded coordinate","-120.296544,34.638318",2
"usgs_wells","same rounded coordinate","-120.297939,36.638839",2
"usgs_wells","same rounded coordinate","-120.298213,34.906368",2
"usgs_wells","same rounded coordinate","-120.298768,34.753037",2
"usgs_wells","same rounded coordinate","-120.299063,37.035501",2
"usgs_wells","same rounded coordinate","-120.301263,36.385785",2
"usgs_wells","same rounded coordinate","-120.303509,37.093556",2
"usgs_wells","same rounded coordinate","-120.310156,36.523284",2
"usgs_wells","same rounded coordinate","-120.315436,34.89609",2
"usgs_wells","same rounded coordinate","-120.316268,34.664428",2
"usgs_wells","same rounded coordinate","-120.329324,34.61304",2
"usgs_wells","same rounded coordinate","-120.329344,37.104944",2
"usgs_wells","same rounded coordinate","-120.33099,34.604429",2
"usgs_wells","same rounded coordinate","-120.331824,34.656928",2
"usgs_wells","same rounded coordinate","-120.334067,37.112444",2
"usgs_wells","same rounded coordinate","-120.334342,37.046612",2
"usgs_wells","same rounded coordinate","-120.334602,34.656373",2
"usgs_wells","same rounded coordinate","-120.335157,34.616374",2
"usgs_wells","same rounded coordinate","-120.342664,36.67995",2
"usgs_wells","same rounded coordinate","-120.345159,34.754148",2
"usgs_wells","same rounded coordinate","-120.348215,34.764426",2
"usgs_wells","same rounded coordinate","-120.349324,34.612207",2
"usgs_wells","same rounded coordinate","-120.351547,34.606374",2
"usgs_wells","same rounded coordinate","-120.35183,36.646617",2
"usgs_wells","same rounded coordinate","-120.357937,34.756648",2
"usgs_wells","same rounded coordinate","-120.360714,34.608318",2
"usgs_wells","same rounded coordinate","-120.361278,36.731894",2
"usgs_wells","same rounded coordinate","-120.361547,34.608596",2
"usgs_wells","same rounded coordinate","-120.362658,34.619151",2
"usgs_wells","same rounded coordinate","-120.363492,34.663872",2
"usgs_wells","same rounded coordinate","-120.374326,34.614707",2
"usgs_wells","same rounded coordinate","-120.374327,34.938867",2
"usgs_wells","same rounded coordinate","-120.378215,34.617206",2
"usgs_wells","same rounded coordinate","-120.384064,36.989113",2
"usgs_wells","same rounded coordinate","-120.384328,34.956089",2
"usgs_wells","same rounded coordinate","-120.390439,34.75887",2
"usgs_wells","same rounded coordinate","-120.39046,37.185221",2
"usgs_wells","same rounded coordinate","-120.393772,34.756093",2
"usgs_wells","same rounded coordinate","-120.394606,34.894701",2
"usgs_wells","same rounded coordinate","-120.395161,34.757759",2
"usgs_wells","same rounded coordinate","-120.398772,34.637484",2
"usgs_wells","same rounded coordinate","-120.407067,34.929969",2
"usgs_wells","same rounded coordinate","-120.414605,34.597484",2
"usgs_wells","same rounded coordinate","-120.414842,34.623865",2
"usgs_wells","same rounded coordinate","-120.417383,34.626373",2
"usgs_wells","same rounded coordinate","-120.420161,34.622484",2
"usgs_wells","same rounded coordinate","-120.423472,36.734444",2
"usgs_wells","same rounded coordinate","-120.423778,36.661895",2
"usgs_wells","same rounded coordinate","-120.424331,36.617173",2
"usgs_wells","same rounded coordinate","-120.425444,36.645506",2
"usgs_wells","same rounded coordinate","-120.425718,34.762481",2
"usgs_wells","same rounded coordinate","-120.425718,34.762759",2
"usgs_wells","same rounded coordinate","-120.426274,34.759981",2
"usgs_wells","same rounded coordinate","-120.429894,36.832171",2
"usgs_wells","same rounded coordinate","-120.434329,34.648594",2
"usgs_wells","same rounded coordinate","-120.435162,34.650261",2
"usgs_wells","same rounded coordinate","-120.435162,34.660816",2
"usgs_wells","same rounded coordinate","-120.437107,34.654983",2
"usgs_wells","same rounded coordinate","-120.439885,34.655539",2
"usgs_wells","same rounded coordinate","-120.44044,34.650261",2
"usgs_wells","same rounded coordinate","-120.44044,34.677483",2
"usgs_wells","same rounded coordinate","-120.441557,36.691339",2
"usgs_wells","same rounded coordinate","-120.443218,34.666927",2
"usgs_wells","same rounded coordinate","-120.444329,34.645817",2
"usgs_wells","same rounded coordinate","-120.445163,34.668872",2
"usgs_wells","same rounded coordinate","-120.445163,34.760815",2
"usgs_wells","same rounded coordinate","-120.44544,34.660539",2
"usgs_wells","same rounded coordinate","-120.445678,34.774695",2
"usgs_wells","same rounded coordinate","-120.445718,34.660539",2
"usgs_wells","same rounded coordinate","-120.449052,34.660816",2
"usgs_wells","same rounded coordinate","-120.452411,37.290219",2
"usgs_wells","same rounded coordinate","-120.455441,34.679149",2
"usgs_wells","same rounded coordinate","-120.457386,34.694427",2
"usgs_wells","same rounded coordinate","-120.458497,34.655539",2
"usgs_wells","same rounded coordinate","-120.459885,34.622484",2
"usgs_wells","same rounded coordinate","-120.460719,34.705816",2
"usgs_wells","same rounded coordinate","-120.463775,34.641094",2
"usgs_wells","same rounded coordinate","-120.464052,34.667761",2
"usgs_wells","same rounded coordinate","-120.471831,34.668872",2
"usgs_wells","same rounded coordinate","-120.47268,37.039946",2
"usgs_wells","same rounded coordinate","-120.474069,37.040501",2
"usgs_wells","same rounded coordinate","-120.474331,34.660538",2
"usgs_wells","same rounded coordinate","-120.474331,34.778592",2
"usgs_wells","same rounded coordinate","-120.476235,34.873581",2
"usgs_wells","same rounded coordinate","-120.477947,36.676339",2
"usgs_wells","same rounded coordinate","-120.478501,36.654951",2
"usgs_wells","same rounded coordinate","-120.479056,36.632728",2
"usgs_wells","same rounded coordinate","-120.479331,34.655539",2
"usgs_wells","same rounded coordinate","-120.482942,34.671372",2
"usgs_wells","same rounded coordinate","-120.484609,34.662205",2
"usgs_wells","same rounded coordinate","-120.486301,37.29633",2
"usgs_wells","same rounded coordinate","-120.48739,36.618562",2
"usgs_wells","same rounded coordinate","-120.487665,34.641928",2
"usgs_wells","same rounded coordinate","-120.48961,34.951089",2
"usgs_wells","same rounded coordinate","-120.489844,34.663308",2
"usgs_wells","same rounded coordinate","-120.492665,34.657205",2
"usgs_wells","same rounded coordinate","-120.493498,34.654427",2
"usgs_wells","same rounded coordinate","-120.501276,34.627206",2
"usgs_wells","same rounded coordinate","-120.501276,34.650538",2
"usgs_wells","same rounded coordinate","-120.501789,34.650253",2
"usgs_wells","same rounded coordinate","-120.502109,34.531096",2
"usgs_wells","same rounded coordinate","-120.502665,34.637483",2
"usgs_wells","same rounded coordinate","-120.502666,34.904423",2
"usgs_wells","same rounded coordinate","-120.502943,34.679149",2
"usgs_wells","same rounded coordinate","-120.504332,34.643316",2
"usgs_wells","same rounded coordinate","-120.507944,34.678316",2
"usgs_wells","same rounded coordinate","-120.508506,36.749117",2
"usgs_wells","same rounded coordinate","-120.509054,34.638872",2
"usgs_wells","same rounded coordinate","-120.50961,34.638872",2
"usgs_wells","same rounded coordinate","-120.51211,34.659705",2
"usgs_wells","same rounded coordinate","-120.51267,36.690784",2
"usgs_wells","same rounded coordinate","-120.512948,36.690784",2
"usgs_wells","same rounded coordinate","-120.513226,36.690784",2
"usgs_wells","same rounded coordinate","-120.513504,36.690784",2
"usgs_wells","same rounded coordinate","-120.513505,36.734395",2
"usgs_wells","same rounded coordinate","-120.514055,34.647483",2
"usgs_wells","same rounded coordinate","-120.515721,34.639983",2
"usgs_wells","same rounded coordinate","-120.51711,34.664983",2
"usgs_wells","same rounded coordinate","-120.517667,34.954145",2
"usgs_wells","same rounded coordinate","-120.518456,34.674697",2
"usgs_wells","same rounded coordinate","-120.519567,34.66303",2
"usgs_wells","same rounded coordinate","-120.51961,34.659705",2
"usgs_wells","same rounded coordinate","-120.520166,34.657761",2
"usgs_wells","same rounded coordinate","-120.520999,34.641094",2
"usgs_wells","same rounded coordinate","-120.524056,34.755259",2
"usgs_wells","same rounded coordinate","-120.526278,34.673316",2
"usgs_wells","same rounded coordinate","-120.527345,34.668308",2
"usgs_wells","same rounded coordinate","-120.527388,34.638039",2
"usgs_wells","same rounded coordinate","-120.527666,34.649427",2
"usgs_wells","same rounded coordinate","-120.528778,34.649705",2
"usgs_wells","same rounded coordinate","-120.529055,34.663872",2
"usgs_wells","same rounded coordinate","-120.530444,34.646927",2
"usgs_wells","same rounded coordinate","-120.531284,36.732729",2
"usgs_wells","same rounded coordinate","-120.531834,34.726093",2
"usgs_wells","same rounded coordinate","-120.532669,36.618562",2
"usgs_wells","same rounded coordinate","-120.536,34.749148",2
"usgs_wells","same rounded coordinate","-120.536834,34.663316",2
"usgs_wells","same rounded coordinate","-120.540167,34.653872",2
"usgs_wells","same rounded coordinate","-120.540168,34.996644",2
"usgs_wells","same rounded coordinate","-120.540722,34.652761",2
"usgs_wells","same rounded coordinate","-120.545723,34.672483",2
"usgs_wells","same rounded coordinate","-120.547669,34.948311",2
"usgs_wells","same rounded coordinate","-120.549064,36.77745",2
"usgs_wells","same rounded coordinate","-120.55739,34.676927",2
"usgs_wells","same rounded coordinate","-120.558239,37.05439",2
"usgs_wells","same rounded coordinate","-120.559236,37.309272",2
"usgs_wells","same rounded coordinate","-120.56517,34.996644",2
"usgs_wells","same rounded coordinate","-120.56795,36.658007",2
"usgs_wells","same rounded coordinate","-120.570725,34.994977",2
"usgs_wells","same rounded coordinate","-120.574614,34.956922",2
"usgs_wells","same rounded coordinate","-120.577672,36.656895",2
"usgs_wells","same rounded coordinate","-120.582677,36.821894",2
"usgs_wells","same rounded coordinate","-120.582683,37.024946",2
"usgs_wells","same rounded coordinate","-120.585447,34.674149",2
"usgs_wells","same rounded coordinate","-120.586002,34.673316",2
"usgs_wells","same rounded coordinate","-120.590724,34.583317",2
"usgs_wells","same rounded coordinate","-120.591559,34.961922",2
"usgs_wells","same rounded coordinate","-120.603508,36.70634",2
"usgs_wells","same rounded coordinate","-120.617401,36.85106",2
"usgs_wells","same rounded coordinate","-120.620455,36.778561",2
"usgs_wells","same rounded coordinate","-120.624615,34.755259",2
"usgs_wells","same rounded coordinate","-120.62656,35.073865",2
"usgs_wells","same rounded coordinate","-120.638497,37.368372",2
"usgs_wells","same rounded coordinate","-120.639583,36.753611",2
"usgs_wells","same rounded coordinate","-120.642673,34.975532",2
"usgs_wells","same rounded coordinate","-120.701292,36.820505",2
"usgs_wells","same rounded coordinate","-120.703796,36.953559",2
"usgs_wells","same rounded coordinate","-120.70935,36.890782",2
"usgs_wells","same rounded coordinate","-120.727131,37.000781",2
"usgs_wells","same rounded coordinate","-120.762689,37.034391",2
"usgs_wells","same rounded coordinate","-120.793436,37.544378",2
"usgs_wells","same rounded coordinate","-120.797151,37.63132",2
"usgs_wells","same rounded coordinate","-120.802753,37.387733",2
"usgs_wells","same rounded coordinate","-120.802803,37.387739",2
"usgs_wells","same rounded coordinate","-120.811566,35.314141",2
"usgs_wells","same rounded coordinate","-120.826289,35.304419",2
"usgs_wells","same rounded coordinate","-120.834362,37.121611",2
"usgs_wells","same rounded coordinate","-120.851866,37.219941",2
"usgs_wells","same rounded coordinate","-120.863791,35.336363",2
"usgs_wells","same rounded coordinate","-120.868236,35.321919",2
"usgs_wells","same rounded coordinate","-120.872422,37.225774",2
"usgs_wells","same rounded coordinate","-120.8752,37.232441",2
"usgs_wells","same rounded coordinate","-120.876868,37.249107",2
"usgs_wells","same rounded coordinate","-120.87966,38.231862",2
"usgs_wells","same rounded coordinate","-120.879938,38.23214",2
"usgs_wells","same rounded coordinate","-120.885294,37.440106",2
"usgs_wells","same rounded coordinate","-120.941312,37.214107",2
"usgs_wells","same rounded coordinate","-120.951417,37.690194",2
"usgs_wells","same rounded coordinate","-120.975761,37.350771",2
"usgs_wells","same rounded coordinate","-120.976872,37.350493",2
"usgs_wells","same rounded coordinate","-121.001328,37.930203",2
"usgs_wells","same rounded coordinate","-121.025479,37.152442",2
"usgs_wells","same rounded coordinate","-121.057397,37.56355",2
"usgs_wells","same rounded coordinate","-121.067149,37.206329",2
"usgs_wells","same rounded coordinate","-121.079655,37.494378",2
"usgs_wells","same rounded coordinate","-121.079658,37.667152",2
"usgs_wells","same rounded coordinate","-121.080489,37.493544",2
"usgs_wells","same rounded coordinate","-121.080763,37.311048",2
"usgs_wells","same rounded coordinate","-121.086594,37.229939",2
"usgs_wells","same rounded coordinate","-121.087556,37.290694",2
"usgs_wells","same rounded coordinate","-121.092156,37.506044",2
"usgs_wells","same rounded coordinate","-121.096859,35.564138",2
"usgs_wells","same rounded coordinate","-121.125749,35.595804",2
"usgs_wells","same rounded coordinate","-121.131045,37.462711",2
"usgs_wells","same rounded coordinate","-121.153552,37.827149",2
"usgs_wells","same rounded coordinate","-121.18411,37.948258",2
"usgs_wells","same rounded coordinate","-121.219081,37.744169",2
"usgs_wells","same rounded coordinate","-121.237169,38.217694",2
"usgs_wells","same rounded coordinate","-121.24106,38.593517",2
"usgs_wells","same rounded coordinate","-121.249333,38.035444",2
"usgs_wells","same rounded coordinate","-121.259116,38.537963",2
"usgs_wells","same rounded coordinate","-121.259384,37.616875",2
"usgs_wells","same rounded coordinate","-121.26125,38.038",2
"usgs_wells","same rounded coordinate","-121.2694,37.8971",2
"usgs_wells","same rounded coordinate","-121.269949,38.552962",2
"usgs_wells","same rounded coordinate","-121.270227,38.553518",2
"usgs_wells","same rounded coordinate","-121.274116,38.551851",2
"usgs_wells","same rounded coordinate","-121.306617,38.539074",2
"usgs_wells","same rounded coordinate","-121.316895,38.552407",2
"usgs_wells","same rounded coordinate","-121.317173,38.560184",2
"usgs_wells","same rounded coordinate","-121.3456,38.0071",2
"usgs_wells","same rounded coordinate","-121.354116,38.282692",2
"usgs_wells","same rounded coordinate","-121.367732,38.897398",2
"usgs_wells","same rounded coordinate","-121.383838,38.087976",2
"usgs_wells","same rounded coordinate","-121.402723,37.768262",2
"usgs_wells","same rounded coordinate","-121.42912,38.56435",2
"usgs_wells","same rounded coordinate","-121.459954,38.430465",2
"usgs_wells","same rounded coordinate","-121.466619,38.228249",2
"usgs_wells","same rounded coordinate","-121.485501,37.691597",2
"usgs_wells","same rounded coordinate","-121.520523,39.350722",2
"usgs_wells","same rounded coordinate","-121.558856,39.268779",2
"usgs_wells","same rounded coordinate","-121.625786,38.035476",2
"usgs_wells","same rounded coordinate","-121.632189,39.129059",2
"usgs_wells","same rounded coordinate","-121.643287,38.107419",2
"usgs_wells","same rounded coordinate","-121.651079,39.163225",2
"usgs_wells","same rounded coordinate","-121.663024,39.164892",2
"usgs_wells","same rounded coordinate","-121.679136,39.200724",2
"usgs_wells","same rounded coordinate","-121.689974,39.501275",2
"usgs_wells","same rounded coordinate","-121.770233,38.013255",2
"usgs_wells","same rounded coordinate","-121.796341,36.868288",2
"usgs_wells","same rounded coordinate","-121.806061,36.51885",2
"usgs_wells","same rounded coordinate","-121.808008,36.936897",2
"usgs_wells","same rounded coordinate","-121.819956,38.006588",2
"usgs_wells","same rounded coordinate","-121.856899,36.939952",2
"usgs_wells","same rounded coordinate","-121.89969,38.809346",2
"usgs_wells","same rounded coordinate","-121.911347,37.732429",2
"usgs_wells","same rounded coordinate","-121.92056,41.972647",2
"usgs_wells","same rounded coordinate","-121.921116,41.865149",2
"usgs_wells","same rounded coordinate","-121.949414,39.092949",2
"usgs_wells","same rounded coordinate","-121.973861,39.169336",2
"usgs_wells","same rounded coordinate","-121.995563,41.951813",2
"usgs_wells","same rounded coordinate","-122.011951,41.737373",2
"usgs_wells","same rounded coordinate","-122.025008,41.815149",2
"usgs_wells","same rounded coordinate","-122.037463,37.049948",2
"usgs_wells","same rounded coordinate","-122.08802,36.960784",2
"usgs_wells","same rounded coordinate","-122.094433,40.027935",2
"usgs_wells","same rounded coordinate","-122.106352,37.44105",2
"usgs_wells","same rounded coordinate","-122.129167,37.624722",2
"usgs_wells","same rounded coordinate","-122.151869,37.676128",2
"usgs_wells","same rounded coordinate","-122.157056,37.668028",2
"usgs_wells","same rounded coordinate","-122.212188,37.458272",2
"usgs_wells","same rounded coordinate","-122.222778,40.397098",2
"usgs_wells","same rounded coordinate","-122.337782,40.373486",2
"usgs_wells","same rounded coordinate","-122.367227,40.347375",2
"usgs_wells","same rounded coordinate","-122.397,37.631917",2
"usgs_wells","same rounded coordinate","-122.398861,37.62799",2
"usgs_wells","same rounded coordinate","-122.426118,40.328208",2
"usgs_wells","same rounded coordinate","-122.470527,37.766041",2
"usgs_wells","same rounded coordinate","-122.50001,40.382929",2
"usgs_wells","same rounded coordinate","-122.505806,37.734931",2
"usgs_wells","same rounded coordinate","-122.509417,37.771041",2
"usgs_wells","same rounded coordinate","-122.5153,41.552646",2
"usgs_wells","same rounded coordinate","-122.527244,41.552923",2
"usgs_wells","same rounded coordinate","-122.528346,40.464595",2
"usgs_wells","same rounded coordinate","-123.050972,38.453472",2
"usgs_wells","same rounded coordinate","-123.10278,38.961288",2
"usgs_wells","same rounded coordinate","-123.195283,39.104339",2
"usgs_wells","same rounded coordinate","-123.204172,39.101283",2
"usgs_wells","same rounded coordinate","-123.216395,39.091562",2
"usgs_wells","same rounded coordinate","-123.220006,39.294055",2
"usgs_wells","same rounded coordinate","-123.333898,39.377109",2
"usgs_wells","same rounded coordinate","-123.495017,39.687101",2
"usgs_wells","same rounded coordinate","-123.495572,39.683767",2
"usgs_wells","same rounded coordinate","-123.548344,38.807132",2
"usgs_wells","same rounded coordinate","-123.569456,38.839076",2
"usgs_wells","same rounded coordinate","-123.579734,38.823799",2
"usgs_wells","same rounded coordinate","-123.633626,38.913797",2
"usgs_wells","same rounded coordinate","-123.644459,38.84741",2
"swrcb_wr_list_official","same rounded coordinate","-122.499499,39.568075",30
"swrcb_wr_list_official","same rounded coordinate","-116.658854,33.983463",14
"swrcb_wr_list_official","same rounded coordinate","-118.806213,36.412964",10
"swrcb_wr_list_official","same rounded coordinate","-119.046545,38.191869",10
"swrcb_wr_list_official","same rounded coordinate","-120.627744,41.261462",10
"swrcb_wr_list_official","same rounded coordinate","-121.492,38.58191",10
"swrcb_wr_list_official","same rounded coordinate","-114.468997,32.883581",9
"swrcb_wr_list_official","same rounded coordinate","-119.166968,38.229538",9
"swrcb_wr_list_official","same rounded coordinate","-119.180318,38.222822",9
"swrcb_wr_list_official","same rounded coordinate","-119.204302,38.244782",9
"swrcb_wr_list_official","same rounded coordinate","-118.092044,35.814068",8
"swrcb_wr_list_official","same rounded coordinate","-118.343382,37.191257",8
"swrcb_wr_list_official","same rounded coordinate","-118.408864,35.420542",8
"swrcb_wr_list_official","same rounded coordinate","-118.454968,35.473402",8
"swrcb_wr_list_official","same rounded coordinate","-119.118755,38.182572",8
"swrcb_wr_list_official","same rounded coordinate","-119.204438,38.246981",8
"swrcb_wr_list_official","same rounded coordinate","-120.549733,38.420256",7
"swrcb_wr_list_official","same rounded coordinate","-121.897024,40.842415",7
"swrcb_wr_list_official","same rounded coordinate","-122.42035,40.717616",7
"swrcb_wr_list_official","same rounded coordinate","-115.905146,34.18723",6
"swrcb_wr_list_official","same rounded coordinate","-118.070548,35.778189",6
"swrcb_wr_list_official","same rounded coordinate","-118.10459,35.896577",6
"swrcb_wr_list_official","same rounded coordinate","-118.118007,35.90437",6
"swrcb_wr_list_official","same rounded coordinate","-119.206314,38.249198",6
"swrcb_wr_list_official","same rounded coordinate","-115.888877,35.772937",5
"swrcb_wr_list_official","same rounded coordinate","-115.957394,34.187282",5
"swrcb_wr_list_official","same rounded coordinate","-119.044741,38.195143",5
"swrcb_wr_list_official","same rounded coordinate","-119.129309,38.101402",5
"swrcb_wr_list_official","same rounded coordinate","-119.164173,38.133933",5
"swrcb_wr_list_official","same rounded coordinate","-119.553171,38.65011",5
"swrcb_wr_list_official","same rounded coordinate","-119.58468,38.660935",5
"swrcb_wr_list_official","same rounded coordinate","-115.817039,34.15813",4
"swrcb_wr_list_official","same rounded coordinate","-116.641306,33.940002",4
"swrcb_wr_list_official","same rounded coordinate","-116.758532,34.345487",4
"swrcb_wr_list_official","same rounded coordinate","-118.025852,35.738919",4
"swrcb_wr_list_official","same rounded coordinate","-118.036614,35.695378",4
"swrcb_wr_list_official","same rounded coordinate","-118.066098,35.953417",4
"swrcb_wr_list_official","same rounded coordinate","-118.081074,36.601643",4
"swrcb_wr_list_official","same rounded coordinate","-118.11037,35.893049",4
"swrcb_wr_list_official","same rounded coordinate","-118.110395,35.890852",4
"swrcb_wr_list_official","same rounded coordinate","-118.132906,35.839649",4
"swrcb_wr_list_official","same rounded coordinate","-118.146192,35.766126",4
"swrcb_wr_list_official","same rounded coordinate","-118.500574,35.683107",4
"swrcb_wr_list_official","same rounded coordinate","-118.505258,35.65081",4
"swrcb_wr_list_official","same rounded coordinate","-118.510541,35.607384",4
"swrcb_wr_list_official","same rounded coordinate","-118.551238,35.50625",4
"swrcb_wr_list_official","same rounded coordinate","-118.796725,36.402234",4
"swrcb_wr_list_official","same rounded coordinate","-118.81228,36.43385",4
"swrcb_wr_list_official","same rounded coordinate","-118.889314,36.52707",4
"swrcb_wr_list_official","same rounded coordinate","-119.167574,38.234488",4
"swrcb_wr_list_official","same rounded coordinate","-119.52513,37.128118",4
"swrcb_wr_list_official","same rounded coordinate","-119.824716,38.876775",4
"swrcb_wr_list_official","same rounded coordinate","-120.430908,41.377283",4
"swrcb_wr_list_official","same rounded coordinate","-120.939508,40.898535",4
"swrcb_wr_list_official","same rounded coordinate","-121.449479,38.279506",4
"swrcb_wr_list_official","same rounded coordinate","-121.900491,40.844285",4
"swrcb_wr_list_official","same rounded coordinate","-122.12417,40.403759",4
"swrcb_wr_list_official","same rounded coordinate","-122.125987,40.403015",4
"swrcb_wr_list_official","same rounded coordinate","-122.129922,40.401312",4
"swrcb_wr_list_official","same rounded coordinate","-115.961913,35.79408",3
"swrcb_wr_list_official","same rounded coordinate","-116.864982,34.872361",3
"swrcb_wr_list_official","same rounded coordinate","-117.112417,34.09853",3
"swrcb_wr_list_official","same rounded coordinate","-117.469541,36.239233",3
"swrcb_wr_list_official","same rounded coordinate","-118,36",3
"swrcb_wr_list_official","same rounded coordinate","-118.022735,35.773681",3
"swrcb_wr_list_official","same rounded coordinate","-118.025684,35.74249",3
"swrcb_wr_list_official","same rounded coordinate","-118.026728,35.777835",3
"swrcb_wr_list_official","same rounded coordinate","-118.026824,35.770144",3
"swrcb_wr_list_official","same rounded coordinate","-118.027755,35.966568",3
"swrcb_wr_list_official","same rounded coordinate","-118.027858,35.694831",3
"swrcb_wr_list_official","same rounded coordinate","-118.036066,35.84082",3
"swrcb_wr_list_official","same rounded coordinate","-118.03933,35.742624",3
"swrcb_wr_list_official","same rounded coordinate","-118.042998,35.669829",3
"swrcb_wr_list_official","same rounded coordinate","-118.052808,35.742619",3
"swrcb_wr_list_official","same rounded coordinate","-118.068615,35.855641",3
"swrcb_wr_list_official","same rounded coordinate","-118.077697,36.601956",3
"swrcb_wr_list_official","same rounded coordinate","-118.120163,35.922791",3
"swrcb_wr_list_official","same rounded coordinate","-118.128871,35.868738",3
"swrcb_wr_list_official","same rounded coordinate","-118.162952,35.900851",3
"swrcb_wr_list_official","same rounded coordinate","-118.373342,37.697924",3
"swrcb_wr_list_official","same rounded coordinate","-118.386866,37.270449",3
"swrcb_wr_list_official","same rounded coordinate","-118.427787,35.412785",3
"swrcb_wr_list_official","same rounded coordinate","-118.506894,35.45232",3
"swrcb_wr_list_official","same rounded coordinate","-118.511281,35.455873",3
"swrcb_wr_list_official","same rounded coordinate","-118.518586,35.523013",3
"swrcb_wr_list_official","same rounded coordinate","-118.519669,35.614626",3
"swrcb_wr_list_official","same rounded coordinate","-118.527808,35.624756",3
"swrcb_wr_list_official","same rounded coordinate","-118.532516,35.520618",3
"swrcb_wr_list_official","same rounded coordinate","-118.534409,35.527478",3
"swrcb_wr_list_official","same rounded coordinate","-118.538178,35.512901",3
